Geography,Total
1000000US460059566001257,1
1000000US460059566001258,2
1000000US460059566001259,0
1000000US460059566001260,4
1000000US460059566001261,0
1000000US460059566001262,0
1000000US460059566001263,0
1000000US460059566001264,0
1000000US460059566001265,12
1000000US460059566001266,0
1000000US460059566001267,0
1000000US460059566001268,2
1000000US460059566001269,2
1000000US460059566001270,0
1000000US460059566001271,0
1000000US460059566001272,0
1000000US460059566001273,0
1000000US460059566001274,0
1000000US460059566001275,0
1000000US460059566001276,4
1000000US460059566001277,0
1000000US460059566001278,0
1000000US460059566001279,0
1000000US460059566001280,0
1000000US460059566001281,1
1000000US460059566001282,0
1000000US460059566001283,1
1000000US460059566001284,2
1000000US460059566001285,3
1000000US460059566001286,0
1000000US460059566001287,0
1000000US460059566001288,0
1000000US460059566001289,0
1000000US460059566001290,0
1000000US460059566001291,5
1000000US460059566001292,0
1000000US460059566001293,2
1000000US460059566001294,0
1000000US460059566001295,4
1000000US460059566001296,0
1000000US460059566001297,0
1000000US460059566001298,0
1000000US460059566001299,0
1000000US460059566001300,2
1000000US460059566001301,2
1000000US460059566001302,0
1000000US460059566001303,0
1000000US460059566001304,2
1000000US460059566001305,8
1000000US460059566001306,0
1000000US460059566001307,0
1000000US460059566001308,0
1000000US460059566001309,0
1000000US460059566001310,0
1000000US460059566001311,6
1000000US460059566001312,0
1000000US460059566001313,0
1000000US460059566001314,0
1000000US460059566001315,0
1000000US460059566001316,4
1000000US460059566001317,1
1000000US460059566001318,0
1000000US460059566001319,3
1000000US460059566001320,2
1000000US460059566001321,0
1000000US460059566001322,0
1000000US460059566001323,2
1000000US460059566001324,4
1000000US460059566001325,0
1000000US460059566001326,1
1000000US460059566001327,2
1000000US460059566001328,0
1000000US460059566001329,0
1000000US460059566001330,0
1000000US460059566001331,0
1000000US460059566001332,0
1000000US460059566001333,0
1000000US460059566001334,1
1000000US460059566001335,0
1000000US460059566001336,0
1000000US460059566001337,2
1000000US460059566001338,4
1000000US460059566001339,0
1000000US460059566001340,0
1000000US460059566001341,3
1000000US460059566001342,0
1000000US460059566001343,0
1000000US460059566001344,0
1000000US460059566001345,0
1000000US460059566001346,0
1000000US460059566001347,0
1000000US460059566001348,0
1000000US460059566001349,0
1000000US460059566001350,0
1000000US460059566001351,0
1000000US460059566001352,7
1000000US460059566001353,1
1000000US460059566001354,7
1000000US460059566001355,4
1000000US460059566001356,5
1000000US460059566001357,0
1000000US460059566001358,0
1000000US460059566001359,0
1000000US460059566001360,0
1000000US460059566001361,0
1000000US460059566001362,0
1000000US460059566001363,1
1000000US460059566001364,0
1000000US460059566001365,0
1000000US460059566001366,0
1000000US460059566001367,2
1000000US460059566001368,0
1000000US460059566001369,1
1000000US460059566001370,1
1000000US460059566001371,9
1000000US460059566001372,0
1000000US460059566001373,3
1000000US460059566001374,2
1000000US460059566001375,2
1000000US460059566001376,0
1000000US460059566001377,0
1000000US460059566001378,0
1000000US460059566001379,2
1000000US460059566001380,0
1000000US460059566001381,0
1000000US460059566001382,0
1000000US460059566001383,0
1000000US460059566001384,0
1000000US460059566001385,2
1000000US460059566001386,0
1000000US460059566001387,0
1000000US460059566001388,2
1000000US460059566001389,12
1000000US460059566001390,1
1000000US460059566001391,7
1000000US460059566001392,0
1000000US460059566001393,2
1000000US460059566001394,0
1000000US460059566001395,0
1000000US460059566001396,5
1000000US460059566001397,0
1000000US460059566001398,0
1000000US460059566001399,0
1000000US460059566001400,0
1000000US460059566001401,0
1000000US460059566001402,2
1000000US460059566001403,0
1000000US460059566001404,0
1000000US460059566001405,2
1000000US460059566001406,0
1000000US460059566001407,0
1000000US460059566001408,2
1000000US460059566001409,2
